ID,Administrative Level
37364,City
37365,City
37366,City
37367,City
37368,City
37369,City
37370,City
37371,City
37372,City
37373,City
37374,City
37375,City
37376,City
37377,City
37378,City
37379,City
37380,City
37381,City
37382,City
37383,City
37384,City
37385,City
37386,City
37387,City
37388,City
37389,City
37390,City
37391,City
37392,City
37393,City
37394,City
37395,City
37396,City
37397,City
37398,City
37399,City
37400,City
37401,City
37402,City
37403,City
37404,City
37405,City
37406,City
37407,City
37408,City
37409,City
37410,City
37411,City
37412,City
37413,City
37414,City
37415,City
37416,City
37417,City
37418,City
37419,City
37420,City
37421,City
37422,City
37423,City
37424,City
37425,City
37426,City
37427,City
37428,City
37429,City
37430,City
37431,City
37432,City
37433,City
37434,City
37435,City
37436,City
37437,City
37438,City
37439,City
37440,City
37441,City
37442,City
37443,City
37444,City
37445,City
37446,City
37447,City
37448,City
37449,City
37450,City
37451,City
37452,City
37453,City
37454,City
37455,City
37456,City
37457,City
37458,City
37459,City
37460,City
37461,City
37462,City
37463,City
37464,City
37465,City
37466,City
37467,City
37468,City
37469,City
37470,City
37471,City
37472,City
37473,City
37474,City
37475,City
37476,City
37477,City
37478,City
37479,City
37480,City
37481,City
37482,City
37483,City
37484,City
37485,City
37486,City
37487,City
37488,City
37489,City
37490,City
37491,City
37492,City
37493,City
37494,City
37495,City
37496,City
37497,City
37498,City
37499,City
37500,City
37501,City
37502,City
37503,City
37504,City
37505,City
37506,City
37507,City
37508,City
37509,City
37510,City
37511,City
37512,City
37513,City
37514,City
37515,City
37516,City
37517,City
37518,City
37519,City
37520,City
37521,City
37522,City
37523,City
37524,City
37525,City
37526,City
37527,City
37528,City
37529,City
37530,City
37531,City
37532,City
37533,City
37534,City
37535,City
37536,City
37537,City
37538,City
37539,City
37540,City
37541,City
37542,City
37543,City
37544,City
37545,City
37546,City
37547,City
37548,City
37549,City
37550,City
37551,City
37552,City
37553,City
37554,City
37555,City
37556,City
37557,City
37558,City
37559,City
37560,City
37561,City
37562,City
37563,City
37564,City
37565,City
37566,City
37567,City
37568,City
37569,City
37570,City
37571,City
37572,City
37573,City
37574,City
37575,City
37576,City
37577,City
37578,City
37579,City
37580,City
37581,City
37582,City
37583,City
37584,City
37585,City
37586,City
37587,City
37588,City
37589,City
37590,City
37591,City
37592,City
37593,City
37594,City
37595,City
37596,City
37597,City
37598,City
37599,City
37600,City
37601,City
37602,City
37603,City
37604,City
37605,City
37606,City
37607,City
37608,City
37609,City
37610,City
37611,City
37612,City
37613,City
37614,City
37615,City
37616,City
37617,City
37618,City
37619,City
37620,City
37621,City
37622,City
37623,City
37624,City
37625,City
37626,City
37627,City
37628,City
37629,City
37630,City
37631,City
37632,City
37633,City
37634,City
37635,City
37636,City
37637,City
37638,City
37639,City
37640,City
37641,City
37642,City
37643,City
37644,City
37645,City
37646,City
37647,City
37648,City
37649,City
37650,City
37651,City
37652,City
37653,City
37654,City
37655,City
37656,City
37657,City
37658,City
37659,City
37660,City
37661,City
37662,City
37663,City
37664,City
37665,City
37666,City
37667,City
37668,City
37669,City
37670,City
37671,City
37672,City
37673,City
37674,City
37675,City
37676,City
37677,City
37678,City
37679,City
37680,City
37681,City
37682,City
37683,City
37684,City
37685,City
37686,City
37687,City
37688,City
37689,City
37690,City
37691,City
37692,City
37693,City
37694,City
37695,City
37696,City
37697,City
37698,City
37699,City
37700,City
37701,City
37702,City
37703,City
37704,City
37705,City
37706,City
37707,City
37708,City
37709,City
37710,City
37711,City
37712,City
37713,City
37714,City
37715,City
37716,City
37717,City
37718,City
37719,City
37720,City
37721,City
37722,City
37723,City
37724,City
37725,City
37726,City
37727,City
37728,City
37729,City
37730,City
37731,City
37732,City
37733,City
37734,City
37735,City
37736,City
37737,City
37738,City
37739,City
37740,City
37741,City
37742,City
37743,City
37744,City
37745,City
37746,City
37747,City
37748,City
37749,City
37750,City
37751,City
37752,City
37753,City
37754,City
37755,City
37756,City
37757,City
37758,City
37759,City
37760,City
37761,City
37762,City
37763,City
37764,City
37765,City
37766,City
37767,City
37768,City
37769,City
37770,City
37771,City
37772,City
37773,City
37774,City
37775,City
37776,City
37777,City
37778,City
37779,City
37780,City
37781,City
37782,City
37783,City
37784,City
37785,City
37786,City
37787,City
37788,City
37789,City
37790,City
37791,City
37792,City
37793,City
37794,City
37795,City
37796,City
37797,City
37798,City
37799,City
37800,City
37801,City
37802,City
37803,City
37804,City
37805,City
37806,City
37807,City
37808,City
37809,City
37810,City
37811,City
37812,City
37813,City
37814,City
37815,City
37816,City
37817,City
37818,City
37819,City
37820,City
37821,City
37822,City
37823,City
37824,City
37825,City
37826,City
37827,City
37828,City
37829,City
37830,City
37831,City
37832,City
37833,City
37834,City
37835,City
37836,City
37837,City
37838,City
37839,City
37840,City
37841,City
37842,City
37843,City
37844,City
37845,City
37846,City
37847,City
37848,City
37849,City
37850,City
37851,City
37852,City
37853,City
37854,City
37855,City
37856,City
37857,City
37858,City
37859,City
37860,City
37861,City
37862,City
37863,City
37864,City
37865,City
37866,City
37867,City
37868,City
37869,City
37870,City
37871,City
37872,City
37873,City
37874,City
37875,City
37876,City
37877,City
37878,City
37879,City
37880,City
37881,City
37882,City
37883,City
37884,City
37885,City
37886,City
37887,City
37888,City
37889,City
37890,City
37891,City
37892,City
37893,City
37894,City
37895,City
37896,City
37897,City
37898,City
37899,City
37900,City
37901,City
37902,City
37903,City
37904,City
37905,City
37906,City
37907,City
37908,City
37909,City
37910,City
37911,City
37912,City
37913,City
37914,City
37915,City
37916,City
37917,City
37918,City
37919,City
37920,City
37921,City
37922,City
37923,City
37924,City
37925,City
37926,City
37927,City
37928,City
37929,City
37930,City
37931,City
37932,City
37933,City
37934,City
37935,City
37936,City
37937,City
37938,City
37939,City
37940,City
37941,City
37942,City
37943,City
37944,City
37945,City
37946,City
37947,City
37948,City
37949,City
37950,City
37951,City
37952,City
37953,City
37954,City
37955,City
37956,City
37957,City
37958,City
37959,City
37960,City
37961,City
37962,City
37963,City
37964,City
37965,City
37966,City
37967,City
37968,City
37969,City
37970,City
37971,City
37972,City
37973,City
37974,City
37975,City
37976,City
37977,City
37978,City
37979,City
37980,City
37981,City
37982,City
37983,City
37984,City
37985,City
37986,City
37987,City
37988,City
37989,City
37990,City
37991,City
37992,City
37993,City
37994,City
37995,City
37996,City
37997,City
37998,City
37999,City
38000,City
38001,City
38002,City
38003,City
38004,City
38005,City
38006,City
38007,City
38008,City
38009,City
38010,City
38011,City
38012,City
38013,City
38014,City
38015,City
38016,City
38017,City
38018,City
38019,City
38020,City
38021,City
38022,City
38023,City
38024,City
38025,City
38026,City
38027,City
38028,City
38029,City
38030,City
38031,City
38032,City
38033,City
38034,City
38035,City
38036,City
38037,City
38038,City
38039,City
38040,City
38041,City
38042,City
38043,City
38044,City
38045,City
38046,City
38047,City
38048,City
38049,City
38050,City
38051,City
38052,City
38053,City
38054,City
38055,City
38056,City
38057,City
38058,City
38059,City
38060,Capital
38061,Capital
38062,Capital
38063,Capital
38064,Capital
38065,Capital
38066,Capital
38067,Capital
38068,Capital
38069,Capital
38070,Capital
38071,Capital
38072,Capital
38073,Capital
38074,Capital
38075,Capital
38076,Capital
38077,Capital
38078,Capital
38079,Capital
38080,Capital
38081,Capital
38082,Capital
38083,Capital
38084,Capital
38085,Capital
38086,County
38087,County
38088,County
38089,County
38090,County
38091,County
38092,County
38093,County
38094,County
38095,County
38096,County
38097,County
38098,County
38099,County
38100,County
38101,County
38102,County
38103,Capital
38104,Capital
38105,Capital
38106,Capital
38107,Capital
38108,Capital
38109,Capital
38110,Capital
38111,Capital
38112,Capital
38113,Capital
38114,Capital
38115,Capital
38116,Capital
38117,Capital
38118,Capital
38119,Capital
38120,Capital
38121,Capital
38122,Capital
38123,Capital
38124,Capital
38125,Capital
38126,Capital
38127,Capital
38128,Capital
38129,Capital
38130,Capital
38131,Capital
38132,Capital
38133,Capital
38134,Capital
38135,Capital
38136,Capital
38137,Capital
38138,Capital
38139,Capital
38140,Capital
38141,Capital
38142,Capital
38143,Capital
38144,Capital
38145,Capital
38146,Capital
38147,Capital
38148,Capital
38149,Capital
38150,Capital
38151,Capital
38152,Capital
38153,Capital
38154,Capital
38155,Capital
38156,Capital
38157,Capital
38158,Capital
38159,Capital
38160,Capital
38161,Capital
38162,Capital
38163,Capital
38164,Capital
38165,Capital
38166,Capital
38167,Capital
38168,Capital
38169,Capital
38170,Capital
38171,Capital
38172,Capital
38173,Capital
38174,Capital
38175,Capital
38176,Capital
38177,Capital
38178,Capital
38179,Capital
38180,Capital
38181,Capital
38182,Capital
38183,Capital
38184,Capital
38185,Capital
38186,Capital
38187,Capital
38188,Capital
38189,Capital
38190,Capital
38191,Capital
38192,Capital
38193,Capital
38194,Capital
38195,Capital
38196,Capital
38197,Capital
38198,Capital
38199,Capital
38200,Capital
38201,Capital
38202,Capital
38203,Capital
38204,Capital
38205,City
38206,City
38207,City
38208,City
38209,City
38210,City
38211,City
38212,City
38213,City
38214,City
38215,City
38216,City
38217,City
38218,City
38219,City
38220,City
38221,City
38222,City
38223,City
38224,City
38225,City
38226,City
38227,City
38228,City
38229,City
38230,City
38231,City
38232,City
38233,City
38234,City
38235,City
38236,City
38237,City
38238,City
38239,City
38240,City
38241,City
38242,City
38243,City
38244,City
38245,City
38246,City
38247,City
38248,City
38249,City
38250,City
38251,City
38252,City
38253,City
38254,City
38255,City
38256,City
38257,City
38258,City
38259,City
38260,City
38261,City
38262,City
38263,City
38264,City
38265,City
38266,Capital
38267,Capital
38268,Capital
38269,Capital
38270,Capital
38271,Capital
38272,Capital
38273,Capital
38274,Capital
38275,Capital
38276,Capital
38277,Capital
38278,Capital
38279,Capital
38280,Capital
38281,Capital
38282,Capital
38283,Capital
38284,Capital
38285,Capital
38286,Capital
38287,Capital
38288,Capital
38289,Capital
38290,Capital
38291,Capital
38292,Capital
38293,Capital
38294,Capital
38295,Capital
38296,Capital
38297,Capital
38298,Capital
38299,Capital
38300,Capital
38301,Capital
38302,Capital
38303,Capital
38304,Capital
38305,Capital
38306,Capital
38307,Capital
38308,Capital
38309,Capital
38310,Capital
38311,Capital
38312,Capital
38313,Capital
38314,Capital
38315,Capital
38316,Capital
38317,Capital
38318,Capital
38319,Capital
38320,Capital
38321,Capital
38322,Capital
38323,Capital
38324,Capital
38325,Capital
38326,Capital
38327,Capital
38328,Capital
38329,Capital
38330,Capital
38331,Capital
38332,Capital
38333,Capital
